Prediction,Accuracy,Error,Reliability,Accuracy,Privacy,Volitionality,Causes Outcome,Causes Cycle,Causes Disparity,Caused by Group,Reliability x Accuracy,Reliability x Privacy,Reliability x Volitionality,Reliability x Outcome,Reliability x Cycle,Reliability x Disparity,Reliability x Group,Accuracy x Privacy,Accuracy x Volitionality,Accuracy x Outcome,Accuracy x Cycle,Accuracy x Disparity,Accuracy x Group,Privacy x Volitionality,Privacy x Outcome,Privacy x Cycle,Privacy x Disparity,Privacy x Group,Volitionality x Outcome,Volitionality x Cycle,Volitionality x Disparity,Volitionality x Group,Outcome x Cycle,Outcome x Disparity,Outcome x Group,Cycle x Disparity,Cycle x Group,Disparity x Group
Cross Train Loan,0.724670719352,NA,-0.0894292327821,0.642657028677,0.00126548307761,,0.659520001918,0.0636413867434,-0.301326821753,-0.0286734204431,0.0201933430196,-0.0865012620445,,-0.0468719107304,-0.0643311128227,0.00882931513359,0.0723864814524,0.0380175578754,,-0.067396043256,-0.0523814899779,0.119143006957,-0.0848650749852,,0.0213351408955,-0.000619235669167,0.117479645074,-0.0167550784912,,,,,0.0282643533772,-0.0483325897099,0.00708525817755,-0.128123140683,0.115526149478,-0.0661155107618
Cross Train Loan,0.729229989868,NA,-0.0101453073543,0.912724579705,-0.0579415958481,0.0638018323686,,0.223302944349,-0.292965739075,-0.00885215287501,-0.0616237335058,-0.0241011661594,0.00837968579575,,-0.0517065032355,-0.0209685461326,0.0578744748363,0.00464220337221,0.0886767400882,,-0.076503630065,0.110040446067,-0.139368208903,0.0800855484632,,0.0107089595879,0.109562494173,-0.0442543914053,,-0.105091781981,0.11653233499,0.010057706028,,,,-0.181703820291,0.166943332048,-0.0941438699563
Cross Train Loan,0.721631205674,NA,-0.0923222975827,0.63804007238,0.0138600656607,-0.103644296282,0.758579273724,,-0.423468726825,0.0424766003846,-0.000626905765004,-0.0831221852872,0.0295018623257,-0.077903403585,,0.0119226502968,0.0312930020656,-0.0120146506549,0.0665580909876,-0.0867291782403,,0.088938909093,-0.111286869431,0.0552139065833,0.00408750196929,,0.0983124255004,-0.00913738012164,-0.0526250681114,,0.068697196769,0.0589089453898,,-0.0721449365744,0.0144083699164,,,-0.0630660231467
Cross Train Loan,0.722391084093,NA,-0.120455499615,0.718197737984,-0.00423863332813,-0.0584303315898,0.728818416051,-0.101779237124,,-0.212044848699,-0.0175164221784,-0.0515936490339,0.0416001536584,-0.0656642777594,-0.0578347303719,,0.0459053386233,-0.0150087571388,0.0418791703554,-0.0942718984067,0.0116506998324,,-0.0340842453269,0.0698979682395,0.00521418344554,0.0309483201476,,0.0520350141269,-0.0354392474611,-0.0537061835346,,0.12117171006,0.0136534168071,,-0.0614530077994,,-0.00455102630259,
Cross Train Loan,0.723150962513,NA,-0.0811428096984,0.646591173466,-0.0306107294571,-0.074507335232,0.726918632166,0.174762229066,-0.475656181575,,0.0220218496865,-0.0588229209027,0.0226595336804,-0.071362600937,-0.117973770419,0.0946415572215,,0.00186047043553,0.0458651499689,-0.0937741069505,-0.0451263323154,0.0565668179574,,0.0825792125734,-0.00813482204786,0.0114770687723,0.0956052896625,,-0.0279450453267,-0.108223239359,0.147815572133,,0.0701748366559,-0.0942306579388,,-0.0851233325007,,
Cross Train Loan,0.741894630193,NA,-0.0503899699527,0.915638271932,,,,,,,-0.0424131327114,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.643110435664,NA,0.372825514022,,0.0531456744199,,,,,,,0.0484412864206,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.644630192503,NA,0.328463330275,,,0.269302352275,,,,,,,0.0149014071085,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.670466058764,NA,0.17925734569,,,,0.746403845747,,,,,,,-0.0703418004357,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.643110435664,NA,0.373643026304,,,,,0.0133879814946,,,,,,,-0.0112914528443,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.643870314083,NA,0.37559228324,,,,,,-0.190320490468,,,,,,,0.00724186968191,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.643110435664,NA,0.371220525784,,,,,,,-0.0236900280016,,,,,,,-0.0120308898413,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.741894630193,NA,-0.0503899699527,0.915638271932,,,,,,,-0.0424131327114,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.741894630193,NA,,0.843444108601,-0.0202119811079,,,,,,,,,,,,,-0.0137311985153,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.745440729483,NA,,0.78638572635,,0.0988917803222,,,,,,,,,,,,,0.0422773127585,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.732269503546,NA,,0.674934888427,,,0.433394532559,,,,,,,,,,,,,-0.0517739988364,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.741894630193,NA,,0.865993127247,,,,-0.049716088221,,,,,,,,,,,,,-0.0367035678104,,,,,,,,,,,,,,,,,
Cross Train Loan,0.742147922999,NA,,0.830819158927,,,,,-0.149726944357,,,,,,,,,,,,,0.00513388393147,,,,,,,,,,,,,,,,
Cross Train Loan,0.741894630193,NA,,0.845856443901,,,,,,-0.0346822337276,,,,,,,,,,,,,-0.0208138062519,,,,,,,,,,,,,,,
Cross Train Loan,0.643110435664,NA,0.372825514022,,0.0531456744199,,,,,,,0.0484412864206,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.741894630193,NA,,0.843444108601,-0.0202119811079,,,,,,,,,,,,,-0.0137311985153,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.600810536981,NA,,,0.00530910945029,0.312690792755,,,,,,,,,,,,,,,,,,0.0244598894107,,,,,,,,,,,,,,
Cross Train Loan,0.66134751773,NA,,,-0.0290211061088,,0.671662618205,,,,,,,,,,,,,,,,,,0.0469781901454,,,,,,,,,,,,,
Cross Train Loan,0.602583586626,NA,,,0.0577193660704,,,-0.0417354621585,,,,,,,,,,,,,,,,,,0.0852486786044,,,,,,,,,,,,
Cross Train Loan,0.609929078014,NA,,,0.0909333069183,,,,-0.207172078629,,,,,,,,,,,,,,,,,,0.0921487470886,,,,,,,,,,,
Cross Train Loan,0.607142857143,NA,,,0.0821616219508,,,,,-0.0665541640591,,,,,,,,,,,,,,,,,,0.0905995751794,,,,,,,,,,
Cross Train Loan,0.644630192503,NA,0.328463330275,,,0.269302352275,,,,,,,0.0149014071085,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.745440729483,NA,,0.78638572635,,0.0988917803222,,,,,,,,,,,,,0.0422773127585,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.600810536981,NA,,,0.00530910945029,0.312690792755,,,,,,,,,,,,,,,,,,0.0244598894107,,,,,,,,,,,,,,
Cross Train Loan,0.668439716312,NA,,,,0.132746222487,0.610745511038,,,,,,,,,,,,,,,,,,,,,,0.0302235575719,,,,,,,,,
Cross Train Loan,0.618794326241,NA,,,,0.309030972488,,-0.0737985441297,,,,,,,,,,,,,,,,,,,,,,0.0382545452293,,,,,,,,
Cross Train Loan,0.637031408308,NA,,,,0.270556130169,,,-0.222197601816,,,,,,,,,,,,,,,,,,,,,,0.0773648713562,,,,,,,
Cross Train Loan,0.622593718338,NA,,,,0.321466392471,,,,-0.10711163145,,,,,,,,,,,,,,,,,,,,,,0.0529241242038,,,,,,
Cross Train Loan,0.670466058764,NA,0.17925734569,,,,0.746403845747,,,,,,,-0.0703418004357,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.732269503546,NA,,0.674934888427,,,0.433394532559,,,,,,,,,,,,,-0.0517739988364,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.66134751773,NA,,,-0.0290211061088,,0.671662618205,,,,,,,,,,,,,,,,,,0.0469781901454,,,,,,,,,,,,,
Cross Train Loan,0.668439716312,NA,,,,0.132746222487,0.610745511038,,,,,,,,,,,,,,,,,,,,,,0.0302235575719,,,,,,,,,
Cross Train Loan,0.672745694022,NA,,,,,0.772376028058,-0.248309441304,,,,,,,,,,,,,,,,,,,,,,,,,-0.0311340482227,,,,,
Cross Train Loan,0.678318135765,NA,,,,,0.743920581938,,-0.305686014304,,,,,,,,,,,,,,,,,,,,,,,,,-0.0212197980151,,,,
Cross Train Loan,0.666160081054,NA,,,,,0.723444939526,,,-0.186804693367,,,,,,,,,,,,,,,,,,,,,,,,,-0.0109507714625,,,
Cross Train Loan,0.643110435664,NA,0.373643026304,,,,,0.0133879814946,,,,,,,-0.0112914528443,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.741894630193,NA,,0.865993127247,,,,-0.049716088221,,,,,,,,,,,,,-0.0367035678104,,,,,,,,,,,,,,,,,
Cross Train Loan,0.602583586626,NA,,,0.0577193660704,,,-0.0417354621585,,,,,,,,,,,,,,,,,,0.0852486786044,,,,,,,,,,,,
Cross Train Loan,0.618794326241,NA,,,,0.309030972488,,-0.0737985441297,,,,,,,,,,,,,,,,,,,,,,0.0382545452293,,,,,,,,
Cross Train Loan,0.672745694022,NA,,,,,0.772376028058,-0.248309441304,,,,,,,,,,,,,,,,,,,,,,,,,-0.0311340482227,,,,,
Cross Train Loan,0.600810536981,NA,,,,,,0.194851166934,-0.277915286839,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0299697207767,,
Cross Train Loan,0.599544072948,NA,,,,,,0.015009235785,,-0.0594950995029,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0404939197995,
Cross Train Loan,0.643870314083,NA,0.37559228324,,,,,,-0.190320490468,,,,,,,0.00724186968191,,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.742147922999,NA,,0.830819158927,,,,,-0.149726944357,,,,,,,,,,,,,0.00513388393147,,,,,,,,,,,,,,,,
Cross Train Loan,0.609929078014,NA,,,0.0909333069183,,,,-0.207172078629,,,,,,,,,,,,,,,,,,0.0921487470886,,,,,,,,,,,
Cross Train Loan,0.637031408308,NA,,,,0.270556130169,,,-0.222197601816,,,,,,,,,,,,,,,,,,,,,,0.0773648713562,,,,,,,
Cross Train Loan,0.678318135765,NA,,,,,0.743920581938,,-0.305686014304,,,,,,,,,,,,,,,,,,,,,,,,,-0.0212197980151,,,,
Cross Train Loan,0.600810536981,NA,,,,,,0.194851166934,-0.277915286839,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0299697207767,,
Cross Train Loan,0.601063829787,NA,,,,,,,-0.323044966644,0.20226552908,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0145188263137
Cross Train Loan,0.643110435664,NA,0.371220525784,,,,,,,-0.0236900280016,,,,,,,-0.0120308898413,,,,,,,,,,,,,,,,,,,,,
Cross Train Loan,0.741894630193,NA,,0.845856443901,,,,,,-0.0346822337276,,,,,,,,,,,,,-0.0208138062519,,,,,,,,,,,,,,,
Cross Train Loan,0.607142857143,NA,,,0.0821616219508,,,,,-0.0665541640591,,,,,,,,,,,,,,,,,,0.0905995751794,,,,,,,,,,
Cross Train Loan,0.622593718338,NA,,,,0.321466392471,,,,-0.10711163145,,,,,,,,,,,,,,,,,,,,,,0.0529241242038,,,,,,
Cross Train Loan,0.666160081054,NA,,,,,0.723444939526,,,-0.186804693367,,,,,,,,,,,,,,,,,,,,,,,,,-0.0109507714625,,,
Cross Train Loan,0.599544072948,NA,,,,,,0.015009235785,,-0.0594950995029,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0404939197995,
Cross Train Loan,0.601063829787,NA,,,,,,,-0.323044966644,0.20226552908,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0145188263137
Cross Train Ins,0.750424860403,NA,0.103243265118,0.542027386913,0.0848468470807,0.0708379880252,0.510889501869,-0.120075569375,-0.0867470684363,0.028199926964,0.00509781055932,-0.0279364268688,-0.00404383306017,-0.0539972356226,-0.0307117516528,-0.0126268889811,0.00609203048639,0.0199390045153,0.0461413689078,-0.0665987194339,0.0340411613571,0.0481947224151,0.00546533187577,0.033292466534,0.0493306785043,-0.0167426847931,-0.0470128409308,-0.00570750468021,0.00911912048261,-0.00501425032843,0.0146776046753,0.0569272873088,-0.068762207148,0.0294937789958,0.00738926739071,-0.102118471667,0.113617087807,-0.0244113953836
Cross Train Ins,0.752367079388,NA,,0.578906055641,0.0408284462345,0.0720801530532,0.457933166851,-0.147181259103,-0.0982229743301,0.037024009745,,,,,,,,0.0111436583939,0.0420652016823,-0.0902515940714,0.0153453851603,0.0395673547669,0.0100976353555,0.0321346553108,0.0549002807674,-0.00720941747794,-0.0512652270509,-0.00546231157087,-0.000496701943515,-0.0099734940653,0.0142298090871,0.0539484982076,-0.0578599468593,0.026575204804,0.00418610317164,-0.0986951989473,0.10590701145,-0.0181019897685
Cross Train Ins,0.698713279922,NA,0.335791571364,,0.145133851376,0.0540632201824,0.60911887756,-0.168220509098,-0.114941379244,0.0684815770805,,0.00151004830882,0.0194565850618,-0.0779606925025,-0.0272076700871,-0.00541302128551,0.0135232623917,,,,,,,0.034510560077,0.0174611609126,-0.00444182926577,-0.0350264541082,-0.00847428194988,0.0307049903283,0.00133091402417,-0.0154508405175,0.0683798817966,-0.0151452331729,0.047559984558,-0.00770685898806,-0.114222227048,0.123416033872,-0.0448807267986
Cross Train Ins,0.755037630493,NA,0.0902104013332,0.557635908229,,0.0991182017577,0.51928315842,-0.121712305536,-0.0991866525723,0.0357904801042,-0.00422416462511,,-0.0220794254737,-0.0746287986721,-0.0213413875229,-0.00269901547008,0.0157750285689,,0.0586271109238,-0.052643185042,0.0384298161786,0.0363515147949,0.00270293365442,,,,,,0.0235219590178,0.000856529139467,-0.00574261852923,0.0634591752428,-0.0583804942191,0.0388661992029,0.00111734230263,-0.10867252005,0.108337084863,-0.0215373262139
Cross Train Ins,0.751638747269,NA,0.0992893046511,0.534126200885,0.0828949395473,,0.50886473822,-0.118276556944,-0.100294012412,0.0364211327262,0.00883333434031,-0.00592023123608,,-0.0470284190847,-0.0213222841997,-0.0140058114729,0.00490133162159,0.0249503227198,,-0.0635379334998,0.0373567586052,0.0352963269519,0.0142325827796,,0.0565137086323,-0.023012055737,-0.0528334109509,0.0174008716637,,,,,-0.061333557298,0.0122460873859,0.0179618023391,-0.0859098179891,0.10907312767,-0.038923333032
Cross Train Ins,0.744355426074,NA,0.0761001048112,0.625624411154,0.118786139609,0.113972705624,,-0.00750777108858,0.00376151543041,0.0202300152804,-0.00337656739533,-0.0250251607335,-0.0171072984171,,-0.0449387536444,-0.0238804739303,0.0192190808349,0.00196162995689,0.0427453904987,,0.0407388255753,0.0627930596353,-0.0114407894586,0.0409644799831,,-0.016590792739,-0.0113546800878,-0.00961988963041,,-0.0108200134072,-0.00672402065881,0.0670000072908,,,,-0.112219183902,0.106689934969,-0.0131616826958
Cross Train Ins,0.75479485312,NA,0.111155574745,0.542151141278,0.082694553707,0.0881863752493,0.453971818785,,-0.175364234209,0.0773083864272,-0.00152256884315,-0.0414936841604,-0.0198143233206,-0.036147826617,,-7.21803053342e-05,-0.0297325719976,0.0221000573395,0.041862555825,-0.0654147976155,,0.0834713791007,-0.00340343572629,0.0266840202684,0.0333156569997,,-0.0752522967722,0.0226324664151,0.00905909156625,,-0.00166798103953,0.0659040789999,,-0.0367810983095,0.0429490492238,,,-0.0152185753759
Cross Train Ins,0.751881524642,NA,0.105808883686,0.553241943624,0.0918082506992,0.0528943584646,0.494115449314,-0.135465347582,,-0.00981739242846,-0.00183191680662,-0.0286986337662,-0.00443321022616,-0.0564504009768,-0.0342024396987,,-0.00559037412544,0.0155280530761,0.0518898764458,-0.0652394630791,0.0578495881039,,0.0358220104931,0.0306559246283,0.0356531677439,-0.0364752374326,,-0.0232667343767,0.0177797326274,-0.0073246302655,,0.0692106428801,-0.0865637430711,,0.0349951905961,,0.0335271273637,
Cross Train Ins,0.751395969896,NA,0.0984394271674,0.538870667838,0.106851795909,0.0500490247021,0.503997846451,-0.125601180516,-0.0941817108885,,0.00436930725148,-0.0388989158026,0.00211832837098,-0.0381865381541,-0.0274406151493,-0.00674726064392,,0.0212614658779,0.0572814645559,-0.0729995827764,0.0489668778426,0.050301092289,,0.0255642162153,0.0500229063688,-0.0312996835313,-0.0522255070237,,0.00491848460548,-0.00552350257639,0.0530919441637,,-0.0617609306989,0.0306480864378,,-0.0360624286965,,
Cross Train Ins,0.756251517359,NA,0.0252295863875,0.682303069756,,,,,,,-0.0183033336912,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.648458363681,NA,0.335774765134,,0.192508050062,,,,,,,0.00807892488261,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.668608885652,NA,0.306502938085,,,0.108371895613,,,,,,,0.0108708682567,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.715950473416,NA,0.34235246033,,,,0.510172988841,,,,,,,-0.0641816302632,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.660840009711,NA,0.32416086966,,,,,0.0508001824781,,,,,,,-0.014642219097,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.661568341831,NA,0.314106848607,,,,,,0.0153137349712,,,,,,,0.000955826030087,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.656712794368,NA,0.315605945891,,,,,,,0.102257269232,,,,,,,-0.00661648874162,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.756251517359,NA,0.0252295863875,0.682303069756,,,,,,,-0.0183033336912,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.756251517359,NA,,0.644489125356,0.0867211000389,,,,,,,,,,,,,0.0244531669559,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.751638747269,NA,,0.659201358452,,0.0966931786538,,,,,,,,,,,,,0.0475820712826,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.762806506434,NA,,0.606756730284,,,0.367735873524,,,,,,,,,,,,,-0.0478150328258,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.756251517359,NA,,0.663036186229,,,,-0.00930822189246,,,,,,,,,,,,,0.0618418988761,,,,,,,,,,,,,,,,,
Cross Train Ins,0.756251517359,NA,,0.672789255394,,,,,-0.0261603381292,,,,,,,,,,,,,0.0605320670912,,,,,,,,,,,,,,,,
Cross Train Ins,0.756251517359,NA,,0.669462906684,,,,,,0.0383029926523,,,,,,,,,,,,,0.0445194034344,,,,,,,,,,,,,,,
Cross Train Ins,0.648458363681,NA,0.335774765134,,0.192508050062,,,,,,,0.00807892488261,,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.756251517359,NA,,0.644489125356,0.0867211000389,,,,,,,,,,,,,0.0244531669559,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.582665695557,NA,,,0.147878013641,0.0968821503396,,,,,,,,,,,,,,,,,,0.0603504774993,,,,,,,,,,,,,,
Cross Train Ins,0.699198834669,NA,,,0.105063880726,,0.402279260871,,,,,,,,,,,,,,,,,,-0.0021513404881,,,,,,,,,,,,,
Cross Train Ins,0.589463462005,NA,,,0.190198385678,,,-0.0530506963434,,,,,,,,,,,,,,,,,,-0.0115774801601,,,,,,,,,,,,
Cross Train Ins,0.577810148094,NA,,,0.181178659334,,,,-0.0249383197254,,,,,,,,,,,,,,,,,,-0.0214470796465,,,,,,,,,,,
Cross Train Ins,0.57902403496,NA,,,0.160443674259,,,,,0.0635000144589,,,,,,,,,,,,,,,,,,0.00529952241852,,,,,,,,,,
Cross Train Ins,0.668608885652,NA,0.306502938085,,,0.108371895613,,,,,,,0.0108708682567,,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.751638747269,NA,,0.659201358452,,0.0966931786538,,,,,,,,,,,,,0.0475820712826,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.582665695557,NA,,,0.147878013641,0.0968821503396,,,,,,,,,,,,,,,,,,0.0603504774993,,,,,,,,,,,,,,
Cross Train Ins,0.702597717893,NA,,,,0.107030107671,0.405589675585,,,,,,,,,,,,,,,,,,,,,,0.0397789230478,,,,,,,,,
Cross Train Ins,0.639475600874,NA,,,,0.134995236926,,-0.0153129590243,,,,,,,,,,,,,,,,,,,,,,0.0133930149666,,,,,,,,
Cross Train Ins,0.645059480456,NA,,,,0.131975127789,,,-0.00391858204528,,,,,,,,,,,,,,,,,,,,,,0.013596292076,,,,,,,
Cross Train Ins,0.595290118961,NA,,,,0.125016090387,,,,0.077536165717,,,,,,,,,,,,,,,,,,,,,,0.0733170044085,,,,,,
Cross Train Ins,0.715950473416,NA,0.34235246033,,,,0.510172988841,,,,,,,-0.0641816302632,,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.762806506434,NA,,0.606756730284,,,0.367735873524,,,,,,,,,,,,,-0.0478150328258,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.699198834669,NA,,,0.105063880726,,0.402279260871,,,,,,,,,,,,,,,,,,-0.0021513404881,,,,,,,,,,,,,
Cross Train Ins,0.702597717893,NA,,,,0.107030107671,0.405589675585,,,,,,,,,,,,,,,,,,,,,,0.0397789230478,,,,,,,,,
Cross Train Ins,0.692643845594,NA,,,,,0.515497744891,-0.218037832714,,,,,,,,,,,,,,,,,,,,,,,,,0.0219134391941,,,,,
Cross Train Ins,0.701383831027,NA,,,,,0.505886761688,,-0.199519860549,,,,,,,,,,,,,,,,,,,,,,,,,0.0363019468115,,,,
Cross Train Ins,0.702597717893,NA,,,,,0.426204179857,,,-0.0167200287961,,,,,,,,,,,,,,,,,,,,,,,,,0.0332644731501,,,
Cross Train Ins,0.660840009711,NA,0.32416086966,,,,,0.0508001824781,,,,,,,-0.014642219097,,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.756251517359,NA,,0.663036186229,,,,-0.00930822189246,,,,,,,,,,,,,0.0618418988761,,,,,,,,,,,,,,,,,
Cross Train Ins,0.589463462005,NA,,,0.190198385678,,,-0.0530506963434,,,,,,,,,,,,,,,,,,-0.0115774801601,,,,,,,,,,,,
Cross Train Ins,0.639475600874,NA,,,,0.134995236926,,-0.0153129590243,,,,,,,,,,,,,,,,,,,,,,0.0133930149666,,,,,,,,
Cross Train Ins,0.692643845594,NA,,,,,0.515497744891,-0.218037832714,,,,,,,,,,,,,,,,,,,,,,,,,0.0219134391941,,,,,
Cross Train Ins,0.633648943918,NA,,,,,,-0.000834158283277,0.00781700139772,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0274080604433,,
Cross Train Ins,0.608400097111,NA,,,,,,-0.038367198786,,0.105293206765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172740022781,
Cross Train Ins,0.661568341831,NA,0.314106848607,,,,,,0.0153137349712,,,,,,,0.000955826030087,,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.756251517359,NA,,0.672789255394,,,,,-0.0261603381292,,,,,,,,,,,,,0.0605320670912,,,,,,,,,,,,,,,,
Cross Train Ins,0.577810148094,NA,,,0.181178659334,,,,-0.0249383197254,,,,,,,,,,,,,,,,,,-0.0214470796465,,,,,,,,,,,
Cross Train Ins,0.645059480456,NA,,,,0.131975127789,,,-0.00391858204528,,,,,,,,,,,,,,,,,,,,,,0.013596292076,,,,,,,
Cross Train Ins,0.701383831027,NA,,,,,0.505886761688,,-0.199519860549,,,,,,,,,,,,,,,,,,,,,,,,,0.0363019468115,,,,
Cross Train Ins,0.633648943918,NA,,,,,,-0.000834158283277,0.00781700139772,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0274080604433,,
Cross Train Ins,0.600873998543,NA,,,,,,,-0.0908708410751,0.152025601984,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0208574780571
Cross Train Ins,0.656712794368,NA,0.315605945891,,,,,,,0.102257269232,,,,,,,-0.00661648874162,,,,,,,,,,,,,,,,,,,,,
Cross Train Ins,0.756251517359,NA,,0.669462906684,,,,,,0.0383029926523,,,,,,,,,,,,,0.0445194034344,,,,,,,,,,,,,,,
Cross Train Ins,0.57902403496,NA,,,0.160443674259,,,,,0.0635000144589,,,,,,,,,,,,,,,,,,0.00529952241852,,,,,,,,,,
Cross Train Ins,0.595290118961,NA,,,,0.125016090387,,,,0.077536165717,,,,,,,,,,,,,,,,,,,,,,0.0733170044085,,,,,,
Cross Train Ins,0.702597717893,NA,,,,,0.426204179857,,,-0.0167200287961,,,,,,,,,,,,,,,,,,,,,,,,,0.0332644731501,,,
Cross Train Ins,0.608400097111,NA,,,,,,-0.038367198786,,0.105293206765,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0172740022781,
Cross Train Ins,0.600873998543,NA,,,,,,,-0.0908708410751,0.152025601984,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0208574780571
